package,className,lineCount,citedCount
sun.nio.fs,WindowsChannelFactory,226,0
sun.nio.fs,WindowsConstants,135,0
sun.nio.fs,WindowsDirectoryStream,150,0
sun.nio.fs,WindowsException,60,0
sun.nio.fs,WindowsFileAttributes,288,0
sun.nio.fs,WindowsFileAttributeViews,204,0
sun.nio.fs,WindowsFileCopy,370,0
sun.nio.fs,WindowsFileStore,191,0
sun.nio.fs,WindowsFileSystem,223,0
sun.nio.fs,WindowsFileSystemProvider,518,0
sun.nio.fs,WindowsLinkSupport,281,0
sun.nio.fs,WindowsNativeDispatcher,547,0
sun.nio.fs,WindowsPath,714,0
sun.nio.fs,WindowsPathParser,165,0
sun.nio.fs,WindowsPathType,7,0
sun.nio.fs,WindowsSecurity,88,0
sun.nio.fs,WindowsSecurityDescriptor,234,0
sun.nio.fs,WindowsUriSupport,90,0
sun.nio.fs,WindowsUserDefinedFileAttributeView,173,0
sun.nio.fs,WindowsUserPrincipals,108,0
sun.nio.fs,WindowsWatchService,403,0
javax.annotation.processing,AbstractProcessor,93,7
javax.annotation.processing,Completion,4,5
javax.annotation.processing,Completions,29,5
javax.annotation.processing,Filer,13,6
javax.annotation.processing,FilerException,6,5
javax.annotation.processing,Messager,28,7
javax.annotation.processing,ProcessingEnvironment,12,11
javax.annotation.processing,Processor,12,11
javax.annotation.processing,RoundEnvironment,21,7
javax.lang.model,AnnotatedConstruct,5,6
javax.lang.model,SourceVersion,116,78
javax.lang.model,UnknownEntityException,6,5
javax.lang.model.element,AnnotationMirror,4,43
javax.lang.model.element,AnnotationValue,5,40
javax.lang.model.element,AnnotationValueVisitor,20,32
javax.lang.model.element,Element,19,159
javax.lang.model.element,ElementKind,55,64
javax.lang.model.element,ElementVisitor,18,36
javax.lang.model.element,ExecutableElement,16,85
javax.lang.model.element,Modifier,24,55
javax.lang.model.element,ModuleElement,62,71
javax.lang.model.element,Name,5,62
javax.lang.model.element,NestingKind,9,45
javax.lang.model.element,PackageElement,12,94
javax.lang.model.element,Parameterizable,3,31
javax.lang.model.element,QualifiedNameable,3,34
javax.lang.model.element,RecordComponentElement,7,40
javax.lang.model.element,TypeElement,26,127
javax.lang.model.element,TypeParameterElement,8,39
javax.lang.model.element,UnknownAnnotationValueException,16,31
javax.lang.model.element,UnknownDirectiveException,16,31
javax.lang.model.element,UnknownElementException,16,31
javax.lang.model.element,VariableElement,11,66
javax.lang.model.type,ArrayType,3,27
javax.lang.model.type,DeclaredType,5,38
javax.lang.model.type,ErrorType,2,22
javax.lang.model.type,ExecutableType,7,25
javax.lang.model.type,IntersectionType,3,22
javax.lang.model.type,MirroredTypeException,17,20
javax.lang.model.type,MirroredTypesException,24,20
javax.lang.model.type,NoType,2,19
javax.lang.model.type,NullType,2,19
javax.lang.model.type,PrimitiveType,2,21
javax.lang.model.type,ReferenceType,2,19
javax.lang.model.type,TypeKind,39,33
javax.lang.model.type,TypeMirror,13,67
javax.lang.model.type,TypeVariable,5,24
javax.lang.model.type,TypeVisitor,18,19
javax.lang.model.type,UnionType,3,19
javax.lang.model.type,UnknownTypeException,16,19
javax.lang.model.type,WildcardType,4,23
javax.lang.model.util,AbstractAnnotationValueVisitor14,5,8
javax.lang.model.util,AbstractAnnotationValueVisitor6,15,8
javax.lang.model.util,AbstractAnnotationValueVisitor7,6,8
javax.lang.model.util,AbstractAnnotationValueVisitor8,6,8
javax.lang.model.util,AbstractAnnotationValueVisitor9,5,8
javax.lang.model.util,AbstractElementVisitor14,7,8
javax.lang.model.util,AbstractElementVisitor6,22,8
javax.lang.model.util,AbstractElementVisitor7,6,8
javax.lang.model.util,AbstractElementVisitor8,6,8
javax.lang.model.util,AbstractElementVisitor9,7,8
javax.lang.model.util,AbstractTypeVisitor14,5,8
javax.lang.model.util,AbstractTypeVisitor6,21,8
javax.lang.model.util,AbstractTypeVisitor7,8,8
javax.lang.model.util,AbstractTypeVisitor8,8,8
javax.lang.model.util,AbstractTypeVisitor9,5,8
javax.lang.model.util,ElementFilter,128,16
javax.lang.model.util,ElementKindVisitor14,20,10
javax.lang.model.util,ElementKindVisitor6,125,8
javax.lang.model.util,ElementKindVisitor7,14,8
javax.lang.model.util,ElementKindVisitor8,10,8
javax.lang.model.util,ElementKindVisitor9,12,8
javax.lang.model.util,Elements,132,35
javax.lang.model.util,ElementScanner14,30,8
javax.lang.model.util,ElementScanner6,41,8
javax.lang.model.util,ElementScanner7,14,8
javax.lang.model.util,ElementScanner8,10,8
javax.lang.model.util,ElementScanner9,12,8
javax.lang.model.util,SimpleAnnotationValueVisitor14,8,9
javax.lang.model.util,SimpleAnnotationValueVisitor6,56,8
javax.lang.model.util,SimpleAnnotationValueVisitor7,10,8
javax.lang.model.util,SimpleAnnotationValueVisitor8,10,8
javax.lang.model.util,SimpleAnnotationValueVisitor9,8,9
javax.lang.model.util,SimpleElementVisitor14,12,17
javax.lang.model.util,SimpleElementVisitor6,32,8
javax.lang.model.util,SimpleElementVisitor7,14,8
javax.lang.model.util,SimpleElementVisitor8,10,9
javax.lang.model.util,SimpleElementVisitor9,12,8
javax.lang.model.util,SimpleTypeVisitor14,8,12
javax.lang.model.util,SimpleTypeVisitor6,41,8
javax.lang.model.util,SimpleTypeVisitor7,14,8
javax.lang.model.util,SimpleTypeVisitor8,14,8
javax.lang.model.util,SimpleTypeVisitor9,8,12
javax.lang.model.util,TypeKindVisitor14,8,8
javax.lang.model.util,TypeKindVisitor6,86,8
javax.lang.model.util,TypeKindVisitor7,14,8
javax.lang.model.util,TypeKindVisitor8,14,8
javax.lang.model.util,TypeKindVisitor9,12,9
javax.lang.model.util,Types,23,24
javax.tools,Diagnostic,19,40
javax.tools,DiagnosticCollector,13,6
javax.tools,DiagnosticListener,3,15
javax.tools,DocumentationTool,35,10
javax.tools,FileObject,11,31
javax.tools,ForwardingFileObject,42,7
javax.tools,ForwardingJavaFileManager,147,7
javax.tools,ForwardingJavaFileObject,20,6
javax.tools,JavaCompiler,19,9
javax.tools,JavaFileManager,76,48
javax.tools,JavaFileObject,16,82
javax.tools,OptionChecker,3,6
javax.tools,SimpleJavaFileObject,73,12
javax.tools,StandardJavaFileManager,82,28
javax.tools,StandardLocation,58,30
javax.tools,Tool,7,7
javax.tools,ToolProvider,40,9
,JavaSourceFromString,12,0
java.awt.datatransfer,Clipboard,99,19
java.awt.datatransfer,ClipboardOwner,3,14
java.awt.datatransfer,DataFlavor,481,42
java.awt.datatransfer,FlavorEvent,7,13
java.awt.datatransfer,FlavorListener,3,13
java.awt.datatransfer,FlavorMap,4,18
java.awt.datatransfer,FlavorTable,4,15
java.awt.datatransfer,MimeType,169,12
java.awt.datatransfer,MimeTypeParameterList,236,12
java.awt.datatransfer,MimeTypeParseException,10,12
java.awt.datatransfer,StringSelection,37,13
java.awt.datatransfer,SystemFlavorMap,512,15
java.awt.datatransfer,Transferable,5,42
java.awt.datatransfer,UnsupportedFlavorException,7,22
sun.datatransfer,DataFlavorUtil,457,6
sun.datatransfer,DesktopDatatransferService,10,2
sun.awt,X11InputMethod,318,16
apple.laf,JRSUIConstants,670,13
apple.laf,JRSUIControl,234,14
apple.laf,JRSUIFocus,28,14
apple.laf,JRSUIState,184,17
apple.laf,JRSUIStateFactory,32,15
apple.laf,JRSUIUtils,103,16
com.apple.eawt,Application,99,3
com.apple.eawt,ApplicationBeanInfo,5,0
com.apple.eawt,FullScreenAdapter,6,0
com.apple.eawt,FullScreenHandler,63,0
com.apple.eawt,FullScreenListener,6,0
com.apple.eawt,FullScreenUtilities,19,0
com.apple.eawt,MacQuitResponse,16,0
com.apple.eawt,_AppDockIconHandler,55,0
com.apple.eawt,_AppEventHandler,423,0
com.apple.eawt,_AppMenuBarHandler,125,0
com.apple.eawt,_AppMiscHandlers,28,0
com.apple.eawt,_OpenAppHandler,3,0
com.apple.eawt.event,FullScreenEvent,10,3
com.apple.eawt.event,GestureAdapter,10,0
com.apple.eawt.event,GestureEvent,11,0
com.apple.eawt.event,GestureHandler,130,0
com.apple.eawt.event,GestureListener,2,0
com.apple.eawt.event,GesturePhaseEvent,4,0
com.apple.eawt.event,GesturePhaseListener,4,0
com.apple.eawt.event,GestureUtilities,12,1
com.apple.eawt.event,MagnificationEvent,9,0
com.apple.eawt.event,MagnificationListener,3,0
com.apple.eawt.event,RotationEvent,9,0
com.apple.eawt.event,RotationListener,3,0
com.apple.eawt.event,SwipeEvent,4,0
com.apple.eawt.event,SwipeListener,6,0
com.apple.eio,FileManager,150,1
com.apple.laf,AquaBorder,82,0
com.apple.laf,AquaButtonBorder,200,0
com.apple.laf,AquaButtonCheckBoxUI,29,0
com.apple.laf,AquaButtonExtendedTypes,150,0
com.apple.laf,AquaButtonLabeledUI,164,0
com.apple.laf,AquaButtonRadioUI,29,0
com.apple.laf,AquaButtonToggleUI,9,0
com.apple.laf,AquaButtonUI,448,0
com.apple.laf,AquaCaret,128,0
com.apple.laf,AquaComboBoxButton,153,0
com.apple.laf,AquaComboBoxPopup,275,0
com.apple.laf,AquaComboBoxRenderer,5,0
com.apple.laf,AquaComboBoxRendererInternal,97,0
com.apple.laf,AquaComboBoxUI,511,0
com.apple.laf,AquaEditorPaneUI,52,0
com.apple.laf,AquaFileChooserUI,1718,0
com.apple.laf,AquaFileSystemModel,335,0
com.apple.laf,AquaFileView,211,0
com.apple.laf,AquaFocus,51,0
com.apple.laf,AquaFocusHandler,100,0
com.apple.laf,AquaFonts,98,0
com.apple.laf,AquaGroupBorder,41,0
com.apple.laf,AquaHighlighter,43,0
com.apple.laf,AquaIcon,197,0
com.apple.laf,AquaImageFactory,362,0
com.apple.laf,AquaInternalFrameBorder,353,0
com.apple.laf,AquaInternalFrameBorderMetrics,85,1
com.apple.laf,AquaInternalFrameDockIconUI,210,0
com.apple.laf,AquaInternalFrameManager,94,0
com.apple.laf,AquaInternalFramePaneUI,164,0
com.apple.laf,AquaInternalFrameUI,759,0
com.apple.laf,AquaKeyBindings,496,0
com.apple.laf,AquaLabelUI,47,0
com.apple.laf,AquaListUI,114,0
com.apple.laf,AquaLookAndFeel,711,0
com.apple.laf,AquaMenuBarBorder,16,0
com.apple.laf,AquaMenuBarUI,86,2
com.apple.laf,AquaMenuBorder,30,0
com.apple.laf,AquaMenuItemUI,129,0
com.apple.laf,AquaMenuPainter,353,0
com.apple.laf,AquaMenuUI,96,0
com.apple.laf,AquaMnemonicHandler,68,0
com.apple.laf,AquaNativeResources,36,0
com.apple.laf,AquaOptionPaneUI,83,0
com.apple.laf,AquaPainter,212,0
com.apple.laf,AquaPanelUI,13,0
com.apple.laf,AquaPopupMenuSeparatorUI,29,0
com.apple.laf,AquaPopupMenuUI,67,0
com.apple.laf,AquaProgressBarUI,340,0
com.apple.laf,AquaRootPaneUI,188,0
com.apple.laf,AquaScrollBarUI,461,0
com.apple.laf,AquaScrollPaneUI,14,0
com.apple.laf,AquaScrollRegionBorder,26,0
com.apple.laf,AquaSliderUI,331,0
com.apple.laf,AquaSpinnerUI,628,0
com.apple.laf,AquaSplitPaneDividerUI,153,0
com.apple.laf,AquaSplitPaneUI,57,0
com.apple.laf,AquaTabbedPaneContrastUI,69,0
com.apple.laf,AquaTabbedPaneCopyFromBasicUI,2762,0
com.apple.laf,AquaTabbedPaneTabState,314,0
com.apple.laf,AquaTabbedPaneUI,957,0
com.apple.laf,AquaTableHeaderBorder,97,0
com.apple.laf,AquaTableHeaderUI,160,0
com.apple.laf,AquaTableUI,43,0
com.apple.laf,AquaTextAreaUI,59,0
com.apple.laf,AquaTextFieldBorder,83,0
com.apple.laf,AquaTextFieldFormattedUI,27,0
com.apple.laf,AquaTextFieldSearch,237,0
com.apple.laf,AquaTextFieldUI,112,0
com.apple.laf,AquaTextPaneUI,60,0
com.apple.laf,AquaTextPasswordFieldUI,101,0
com.apple.laf,AquaToolBarSeparatorUI,42,0
com.apple.laf,AquaToolBarUI,90,0
com.apple.laf,AquaToolTipUI,9,0
com.apple.laf,AquaTreeUI,385,0
com.apple.laf,AquaUtilControlSize,213,0
com.apple.laf,AquaUtils,290,0
com.apple.laf,ClientPropertyApplicator,51,2
com.apple.laf,ScreenMenu,299,0
com.apple.laf,ScreenMenuBar,157,1
com.apple.laf,ScreenMenuBarProvider,3,0
com.apple.laf,ScreenMenuItem,107,0
com.apple.laf,ScreenMenuItemCheckbox,126,0
com.apple.laf,ScreenMenuItemUI,3,0
com.apple.laf,ScreenMenuPropertyHandler,10,0
com.apple.laf,ScreenMenuPropertyListener,40,0
com.apple.laf,ScreenPopupFactory,45,0
sun.awt,CGraphicsConfig,39,18
sun.awt,CGraphicsDevice,246,25
sun.awt,CGraphicsEnvironment,126,17
sun.awt,FullScreenCapable,4,16
sun.awt,PlatformGraphicsInfo,40,18
sun.font,CCharToGlyphMapper,211,3
sun.font,CCompositeGlyphMapper,102,3
sun.font,CFont,204,3
sun.font,CFontConfiguration,56,3
sun.font,CFontManager,231,3
sun.font,CStrike,403,3
sun.font,CStrikeDisposer,34,3
sun.font,NativeFont,205,4
sun.font,NativeStrike,171,3
sun.font,PlatformFontInfo,5,3
sun.java2d,BackBufferCapsProvider,3,13
sun.java2d,CompositeCRenderer,258,11
sun.java2d,CRenderer,488,11
sun.java2d,DataBufferNIOInt,43,11
sun.java2d,IntegerNIORaster,49,11
sun.java2d,MacOSFlags,106,12
sun.java2d,MacosxSurfaceManagerFactory,8,12
sun.java2d,OSXOffScreenSurfaceData,448,11
sun.java2d,OSXSurfaceData,907,11
sun.java2d.metal,MTLBlitLoops,214,0
sun.java2d.metal,MTLSurfaceToSurfaceBlit,19,0
sun.java2d.metal,MTLSurfaceToSurfaceScale,22,0
sun.java2d.metal,MTLSurfaceToSurfaceTransform,20,0
sun.java2d.metal,MTLRTTSurfaceToSurfaceBlit,19,0
sun.java2d.metal,MTLRTTSurfaceToSurfaceScale,22,0
sun.java2d.metal,MTLRTTSurfaceToSurfaceTransform,19,0
sun.java2d.metal,MTLSurfaceToSwBlit,70,0
sun.java2d.metal,MTLSwToSurfaceBlit,20,0
sun.java2d.metal,MTLSwToSurfaceScale,23,0
sun.java2d.metal,MTLSwToSurfaceTransform,20,0
sun.java2d.metal,MTLSwToTextureBlit,20,0
sun.java2d.metal,MTLTextureToSurfaceBlit,19,0
sun.java2d.metal,MTLTextureToSurfaceScale,22,0
sun.java2d.metal,MTLTextureToSurfaceTransform,20,0
sun.java2d.metal,MTLGeneralBlit,31,0
sun.java2d.metal,MTLGeneralTransformedBlit,27,0
sun.java2d.metal,MTLAnyCompositeBlit,47,0
sun.java2d.metal,MTLBufImgOps,56,0
sun.java2d.metal,MTLContext,46,0
sun.java2d.metal,MTLDrawImage,58,0
sun.java2d.metal,MTLGraphicsConfig,257,2
sun.java2d.metal,MTLLayer,69,3
sun.java2d.metal,MTLMaskBlit,28,0
sun.java2d.metal,MTLMaskFill,35,0
sun.java2d.metal,MTLPaints,82,0
sun.java2d.metal,MTLRenderer,164,0
sun.java2d.metal,MTLRenderQueue,138,2
sun.java2d.metal,MTLSurfaceData,384,0
sun.java2d.metal,MTLSurfaceDataProxy,39,0
sun.java2d.metal,MTLTextRenderer,31,0
sun.java2d.metal,MTLVolatileSurfaceManager,38,1
sun.java2d.opengl,CGLGraphicsConfig,261,2
sun.java2d.opengl,CGLLayer,59,3
sun.java2d.opengl,CGLSurfaceData,98,0
sun.java2d.opengl,CGLVolatileSurfaceManager,37,1
sun.lwawt,LWButtonPeer,42,2
sun.lwawt,LWCanvasPeer,19,2
sun.lwawt,LWCheckboxPeer,153,2
sun.lwawt,LWChoicePeer,108,2
sun.lwawt,LWComponentPeer,945,7
sun.lwawt,LWContainerPeer,167,2
sun.lwawt,LWCursorManager,57,4
sun.lwawt,LWGraphicsConfig,11,3
sun.lwawt,LWKeyboardFocusManagerPeer,46,2
sun.lwawt,LWLabelPeer,38,2
sun.lwawt,LWLightweightFramePeer,72,4
sun.lwawt,LWListPeer,244,2
sun.lwawt,LWMouseInfoPeer,22,2
sun.lwawt,LWPanelPeer,10,2
sun.lwawt,LWRepaintArea,20,2
sun.lwawt,LWScrollBarPeer,64,2
sun.lwawt,LWScrollPanePeer,129,2
sun.lwawt,LWTextAreaPeer,167,2
sun.lwawt,LWTextComponentPeer,153,2
sun.lwawt,LWTextFieldPeer,88,2
sun.lwawt,LWToolkit,339,6
sun.lwawt,LWWindowPeer,1032,19
sun.lwawt,PlatformComponent,5,4
sun.lwawt,PlatformDropTarget,3,4
sun.lwawt,PlatformEventNotifier,19,4
sun.lwawt,PlatformWindow,35,10
sun.lwawt,SecurityWarningWindow,4,4
sun.lwawt.macosx,CAccessibility,803,6
sun.lwawt.macosx,CAccessible,155,6
sun.lwawt.macosx,CAccessibleText,235,6
sun.lwawt.macosx,CCheckboxMenuItem,34,6
sun.lwawt.macosx,CClipboard,73,6
sun.lwawt.macosx,CCursorManager,49,6
sun.lwawt.macosx,CCustomCursor,87,6
sun.lwawt.macosx,CDataTransferer,194,6
sun.lwawt.macosx,CDesktopPeer,112,6
sun.lwawt.macosx,CDragSourceContextPeer,333,6
sun.lwawt.macosx,CDropTarget,22,6
sun.lwawt.macosx,CDropTargetContextPeer,111,6
sun.lwawt.macosx,CEmbeddedFrame,106,6
sun.lwawt.macosx,CFileDialog,266,6
sun.lwawt.macosx,CFLayer,35,8
sun.lwawt.macosx,CFRetainedResource,69,9
sun.lwawt.macosx,CImage,211,8
sun.lwawt.macosx,CInputMethod,429,6
sun.lwawt.macosx,CInputMethodDescriptor,60,6
sun.lwawt.macosx,CMenu,61,6
sun.lwawt.macosx,CMenuBar,32,8
sun.lwawt.macosx,CMenuComponent,21,6
sun.lwawt.macosx,CMenuItem,93,7
sun.lwawt.macosx,CMouseDragGestureRecognizer,73,6
sun.lwawt.macosx,CocoaConstants,48,6
sun.lwawt.macosx,CPlatformComponent,26,6
sun.lwawt.macosx,CPlatformEmbeddedFrame,122,6
sun.lwawt.macosx,CPlatformLWComponent,18,6
sun.lwawt.macosx,CPlatformLWView,31,6
sun.lwawt.macosx,CPlatformLWWindow,132,6
sun.lwawt.macosx,CPlatformResponder,197,6
sun.lwawt.macosx,CPlatformView,118,6
sun.lwawt.macosx,CPlatformWindow,1018,12
sun.lwawt.macosx,CPopupMenu,22,6
sun.lwawt.macosx,CPrinterDevice,22,6
sun.lwawt.macosx,CPrinterDialog,16,6
sun.lwawt.macosx,CPrinterDialogPeer,52,6
sun.lwawt.macosx,CPrinterGraphics,23,6
sun.lwawt.macosx,CPrinterGraphicsConfig,54,6
sun.lwawt.macosx,CPrinterJob,532,6
sun.lwawt.macosx,CPrinterJobDialog,11,6
sun.lwawt.macosx,CPrinterPageDialog,11,6
sun.lwawt.macosx,CPrinterSurfaceData,39,6
sun.lwawt.macosx,CRobot,83,6
sun.lwawt.macosx,CSystemTray,8,6
sun.lwawt.macosx,CTaskbarPeer,47,6
sun.lwawt.macosx,CTextPipe,147,6
sun.lwawt.macosx,CToolkitThreadBlockedHandler,24,6
sun.lwawt.macosx,CTrayIcon,238,6
sun.lwawt.macosx,CViewEmbeddedFrame,49,6
sun.lwawt.macosx,CViewPlatformEmbeddedFrame,130,6
sun.lwawt.macosx,CWarningWindow,345,6
sun.lwawt.macosx,CWrapper,41,6
sun.lwawt.macosx,NamedCursor,5,6
sun.lwawt.macosx,LWCToolkit,646,8
sun.lwawt.macosx,NSEvent,186,6
sun.print,PlatformPrinterJobProxy,5,4
com.sun.beans,TypeResolver,137,4
com.sun.beans,WeakCache,25,1
com.sun.beans,WildcardTypeImpl,53,0
com.sun.beans.decoder,AccessorElementHandler,29,0
com.sun.beans.decoder,ArrayElementHandler,35,0
com.sun.beans.decoder,BooleanElementHandler,12,0
com.sun.beans.decoder,ByteElementHandler,6,0
com.sun.beans.decoder,CharElementHandler,20,0
com.sun.beans.decoder,ClassElementHandler,6,0
com.sun.beans.decoder,DocumentHandler,181,2
com.sun.beans.decoder,DoubleElementHandler,6,0
com.sun.beans.decoder,ElementHandler,83,0
com.sun.beans.decoder,FalseElementHandler,6,0
com.sun.beans.decoder,FieldElementHandler,51,0
com.sun.beans.decoder,FloatElementHandler,6,0
com.sun.beans.decoder,IntElementHandler,6,0
com.sun.beans.decoder,JavaElementHandler,45,0
com.sun.beans.decoder,LongElementHandler,6,0
com.sun.beans.decoder,MethodElementHandler,26,0
com.sun.beans.decoder,NewElementHandler,82,0
com.sun.beans.decoder,NullElementHandler,12,0
com.sun.beans.decoder,ObjectElementHandler,63,0
com.sun.beans.decoder,PropertyElementHandler,105,0
com.sun.beans.decoder,ShortElementHandler,6,0
com.sun.beans.decoder,StringElementHandler,36,0
com.sun.beans.decoder,TrueElementHandler,6,0
com.sun.beans.decoder,ValueObject,4,0
com.sun.beans.decoder,ValueObjectImpl,23,0
com.sun.beans.decoder,VarElementHandler,18,0
com.sun.beans.decoder,VoidElementHandler,6,0
com.sun.beans.editors,BooleanEditor,34,1
com.sun.beans.editors,ByteEditor,11,1
com.sun.beans.editors,ColorEditor,151,0
com.sun.beans.editors,DoubleEditor,5,1
com.sun.beans.editors,EnumEditor,86,1
com.sun.beans.editors,FloatEditor,11,1
com.sun.beans.editors,FontEditor,162,0
com.sun.beans.editors,IntegerEditor,5,1
com.sun.beans.editors,LongEditor,11,1
com.sun.beans.editors,NumberEditor,8,0
com.sun.beans.editors,ShortEditor,11,1
com.sun.beans.editors,StringEditor,40,0
com.sun.beans.finder,AbstractFinder,104,0
com.sun.beans.finder,BeanInfoFinder,53,1
com.sun.beans.finder,ClassFinder,37,4
com.sun.beans.finder,ConstructorFinder,45,2
com.sun.beans.finder,FieldFinder,35,1
com.sun.beans.finder,FinderUtils,17,0
com.sun.beans.finder,InstanceFinder,69,0
com.sun.beans.finder,MethodFinder,100,4
com.sun.beans.finder,PersistenceDelegateFinder,26,1
com.sun.beans.finder,PrimitiveTypeMap,19,0
com.sun.beans.finder,PrimitiveWrapperMap,28,1
com.sun.beans.finder,PropertyEditorFinder,41,1
com.sun.beans.finder,Signature,76,0
com.sun.beans.finder,SignatureException,16,0
com.sun.beans.infos,ComponentBeanInfo,25,0
com.sun.beans.introspect,ClassInfo,74,1
com.sun.beans.introspect,EventSetInfo,91,2
com.sun.beans.introspect,MethodInfo,100,0
com.sun.beans.introspect,PropertyInfo,248,3
com.sun.beans.util,Cache,289,4
com.sun.imageio.plugins.bmp,BMPCompressionTypes,16,1
com.sun.imageio.plugins.bmp,BMPConstants,19,1
com.sun.imageio.plugins.bmp,BMPImageReader,1533,0
com.sun.imageio.plugins.bmp,BMPImageReaderSpi,49,1
com.sun.imageio.plugins.bmp,BMPImageWriter,1096,0
com.sun.imageio.plugins.bmp,BMPImageWriterSpi,53,1
com.sun.imageio.plugins.bmp,BMPMetadata,203,0
com.sun.imageio.plugins.bmp,BMPMetadataFormat,151,0
com.sun.imageio.plugins.bmp,BMPMetadataFormatResources,30,0
com.sun.imageio.plugins.common,BitFile,70,0
com.sun.imageio.plugins.common,BogusColorSpace,59,1
com.sun.imageio.plugins.common,I18N,6,6
com.sun.imageio.plugins.common,I18NImpl,13,0
com.sun.imageio.plugins.common,ImageUtil,849,9
com.sun.imageio.plugins.common,InputStreamAdapter,13,1
com.sun.imageio.plugins.common,LZWCompressor,69,2
com.sun.imageio.plugins.common,LZWStringTable,108,0
com.sun.imageio.plugins.common,PaletteBuilder,294,2
com.sun.imageio.plugins.common,ReaderUtil,134,11
com.sun.imageio.plugins.common,SimpleCMYKColorSpace,73,2
com.sun.imageio.plugins.common,SimpleRenderedImage,231,1
com.sun.imageio.plugins.common,SingleTileRenderedImage,18,1
com.sun.imageio.plugins.common,StandardMetadataFormat,358,1
com.sun.imageio.plugins.common,StandardMetadataFormatResources,127,0
com.sun.imageio.plugins.common,SubImageInputStream,39,1
com.sun.imageio.plugins.gif,GIFImageMetadata,292,0
com.sun.imageio.plugins.gif,GIFImageMetadataFormat,117,0
com.sun.imageio.plugins.gif,GIFImageMetadataFormatResources,68,0
com.sun.imageio.plugins.gif,GIFImageReader,823,0
com.sun.imageio.plugins.gif,GIFImageReaderSpi,50,1
com.sun.imageio.plugins.gif,GIFImageWriter,900,0
com.sun.imageio.plugins.gif,GIFImageWriteParam,16,0
com.sun.imageio.plugins.gif,GIFImageWriterSpi,54,1
com.sun.imageio.plugins.gif,GIFMetadata,229,0
com.sun.imageio.plugins.gif,GIFStreamMetadata,202,0
com.sun.imageio.plugins.gif,GIFStreamMetadataFormat,62,0
com.sun.imageio.plugins.gif,GIFStreamMetadataFormatResources,35,0
com.sun.imageio.plugins.gif,GIFWritableImageMetadata,297,0
com.sun.imageio.plugins.gif,GIFWritableStreamMetadata,195,0
com.sun.imageio.plugins.jpeg,AdobeMarkerSegment,82,0
com.sun.imageio.plugins.jpeg,COMMarkerSegment,46,0
com.sun.imageio.plugins.jpeg,DHTMarkerSegment,162,0
com.sun.imageio.plugins.jpeg,DQTMarkerSegment,201,0
com.sun.imageio.plugins.jpeg,DRIMarkerSegment,30,0
com.sun.imageio.plugins.jpeg,JFIFMarkerSegment,1159,0
com.sun.imageio.plugins.jpeg,JPEG,161,1
com.sun.imageio.plugins.jpeg,JPEGBuffer,130,0
com.sun.imageio.plugins.jpeg,JPEGImageMetadataFormat,293,0
com.sun.imageio.plugins.jpeg,JPEGImageMetadataFormatResources,104,0
com.sun.imageio.plugins.jpeg,JPEGImageReader,1227,0
com.sun.imageio.plugins.jpeg,ImageTypeIterator,34,0
com.sun.imageio.plugins.jpeg,ImageTypeProducer,48,0
com.sun.imageio.plugins.jpeg,JPEGImageReaderResources,13,0
com.sun.imageio.plugins.jpeg,JPEGImageReaderSpi,44,1
com.sun.imageio.plugins.jpeg,JPEGImageWriter,1383,0
com.sun.imageio.plugins.jpeg,JPEGImageWriterResources,49,0
com.sun.imageio.plugins.jpeg,JPEGImageWriterSpi,51,1
com.sun.imageio.plugins.jpeg,JPEGMetadata,1718,0
com.sun.imageio.plugins.jpeg,JPEGMetadataFormat,97,0
com.sun.imageio.plugins.jpeg,JPEGMetadataFormatResources,28,0
com.sun.imageio.plugins.jpeg,JPEGStreamMetadataFormat,14,0
com.sun.imageio.plugins.jpeg,JPEGStreamMetadataFormatResources,12,0
com.sun.imageio.plugins.jpeg,MarkerSegment,133,0
com.sun.imageio.plugins.jpeg,SOFMarkerSegment,193,0
com.sun.imageio.plugins.jpeg,SOSMarkerSegment,170,0
com.sun.imageio.plugins.png,PNGImageDataEnumeration,39,0
com.sun.imageio.plugins.png,PNGImageReader,1308,0
com.sun.imageio.plugins.png,PNGImageReaderSpi,55,1
com.sun.imageio.plugins.png,CRC,34,0
com.sun.imageio.plugins.png,ChunkStream,41,0
com.sun.imageio.plugins.png,IDATOutputStream,100,0
com.sun.imageio.plugins.png,PNGImageWriteParam,40,0
com.sun.imageio.plugins.png,PNGImageWriter,751,0
com.sun.imageio.plugins.png,PNGImageWriterSpi,65,1
com.sun.imageio.plugins.png,PNGMetadata,1744,0
com.sun.imageio.plugins.png,PNGMetadataFormat,315,0
com.sun.imageio.plugins.png,PNGMetadataFormatResources,167,0
com.sun.imageio.plugins.png,RowFilter,131,0
com.sun.imageio.plugins.tiff,TIFFAttrInfo,8,0
com.sun.imageio.plugins.tiff,TIFFBaseJPEGCompressor,242,0
com.sun.imageio.plugins.tiff,TIFFCIELabColorConverter,97,0
com.sun.imageio.plugins.tiff,TIFFColorConverter,5,0
com.sun.imageio.plugins.tiff,TIFFCompressor,67,0
com.sun.imageio.plugins.tiff,TIFFDecompressor,1525,0
com.sun.imageio.plugins.tiff,TIFFDeflateCompressor,6,0
com.sun.imageio.plugins.tiff,TIFFDeflateDecompressor,74,0
com.sun.imageio.plugins.tiff,TIFFDeflater,64,0
com.sun.imageio.plugins.tiff,TIFFElementInfo,22,0
